A661175000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A64236500000000,ENG2086_1 - Engineering Mathematics 2
A64236500000000,ENG2081_1 - Mechanics of Structures 2A
A64236500000000,ENG2085_1 - Fluid Mechanics 2
A64236500000000,ENG2045_1 - Power Electronics 2
A213104000000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A212153000000000,MGT1005_1 - Introduction to Management
A212153000000000,HIST2016_1 - History 2A: Soc Cult Hist
A212153000000000,ARCH2004_1 - Arch 2A: 20 Thngs Chgd World
A310580000000000,EARTH1001_1 - Earth Science 1A
A310580000000000,HIST1008_1 - Hist 1A Scotland's Millennium
A310580000000000,GEOG1001_1 - Geography 1
A511011000000000,MED1005_1 - MBChB 1 Written Paper 1
A913791000000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A410410000000000,ECON4078_1 - Financial Crises
A410410000000000,ECON4011_1 - Environmental Economics
A410410000000000,ECON4009_1 - Economics of Industry
A710064000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A710064000000000,PUBPOL1010_1 - Social and Public Policy 1A
A481033000000000,ENG1063_1 - Engineering Mathematics 1 Pr1
A481033000000000,ENG1002_1 - Aerospace Engineering 1
A481033000000000,ENG1065_1 - Statics 1
A481033000000000,ENG1033_1 - Materials 1
A481033000000000,ENG1003_1 - Analogue Electronics 1
A531182000000000,MATHS1017_1 - Mathematics 1
A531182000000000,ECON1001_1 - Economics 1A
A531182000000000,COMPSCI1016_1 - Computing Science _ 1CT
A410756000000000,EARTH1001_1 - Earth Science 1A
A410756000000000,ECON1001_1 - Economics 1A
A410756000000000,GEOG1001_1 - Geography 1
A515765000000000,ENG3037_1 - Mechanics of Solids 3
A515765000000000,ENG4025_1 - Finite Element Analysis 4
A515765000000000,ENG3053_1 - Thermodynamics of Engines 3
A515765000000000,ENG3039_1 - Dynamics 3
A515765000000000,ENG3036_1 - Simulation of Eng Systems 3
A530142000000000,MATHS2001_1 - Maths 2A
A530142000000000,ECON2001_1 - Economics 2A
A530142000000000,MATHS2004_1 - Maths 2B
A530142000000000,MATHS2032_1 - Maths 2C
A530142000000000,MFL1074_1 - Spanish Intnl Mob 1
A308111000000000,EARTH1001_1 - Earth Science 1A
A308111000000000,CHEM1002_1 - Science Fundamentals 1X
A308111000000000,ECON1001_1 - Economics 1A
A812111000000000,ENG4042_1 - Control 4
A812111000000000,ENG4121_1 - Space Flight Dynamics 4
A135013000000000,PHIL1010_1 - Philosophy 1A
A135013000000000,THEATRE1001_1 - Theatre Studies 1:  Reading
A912412000000000,ACCFIN4007_1 - Adv Financial Accounting
A912412000000000,ACCFIN4008_1 - Adv Theory & Practice Taxation
A41385000000000,MATHS2001_1 - Maths 2A
A41385000000000,STATS2002_1 - Statistics 2R
A41385000000000,MATHS2004_1 - Maths 2B
A41385000000000,ACCFIN2003_1 - Financial Accounting 2
A41385000000000,STATS2003_1 - Statistics 2S
A711121000000000,BIOL4137_1 - Zoology 3A
A10113200000000,GEOG2001_1 - Geography 2
A10113200000000,HIST2016_1 - History 2A: Soc Cult Hist
A811291000000000,COMPSCI1001_1 - Computing Science 1P Class Tst
A811291000000000,CHEM1001_1 - Chemistry 1
A811291000000000,BIOL1001_1 - Biology 1A
A293913000000000,EARTH1001_1 - Earth Science 1A
A293913000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A293913000000000,GEOG1001_1 - Geography 1
A810611000000000,PHIL1010_1 - Philosophy 1A
A810611000000000,HIST2016_1 - History 2A: Soc Cult Hist
A814781000000000,PSYCH2010_1 - Psychology 2A Paper 1
A814781000000000,PSYCH2010_2 - Psychology 2A Paper 2
A814781000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A103127000000000,MATHS1017_1 - Mathematics 1
A103127000000000,ACCFIN1004_1 - Financial Accounting 1
A103127000000000,STATS1002_1 - Statistics 1Y
A103127000000000,ACCFIN1007_1 - Mgmt Acc:Bus Decision Emphasis
A512131000000000,LAW1040_1 - (CL) System & Method for Grads
A38144500000000,STATS3002_1 - Stats For Biomedical Eng 3
A38144500000000,ENG3084_1 - Biomechanics 3
A38144500000000,ENG3038_1 - Microscopy and Optics 3
A38144500000000,ENG3011_1 - Biological Fluid Mechanics 3
A38144500000000,ENG3036_1 - Simulation of Eng Systems 3
A601496000000000,COMPSCI4014_1 - Interactive Systems (H)
A601496000000000,COMPSCI4009_1 - Algorithmics I (H)
A151331000000000,COMPSCI4014_1 - Interactive Systems (H)
A151331000000000,COMPSCI4009_1 - Algorithmics I (H)
A814121000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A361364000000000,MATHS2001_1 - Maths 2A
A361364000000000,STATS2002_1 - Statistics 2R
A361364000000000,ECON1001_1 - Economics 1A
A361364000000000,MATHS2004_1 - Maths 2B
A361364000000000,MATHS2032_1 - Maths 2C
A361364000000000,STATS2003_1 - Statistics 2S
A287483000000000,ENG5096_1 - Advanced Manufacture
A287483000000000,ENG5053_1 - Mech of Solids & Structures
A287483000000000,ENG5049_1 - Lasers
A369160000000000,ACCFIN5203_1 - Foundations of ICF
A412141000000000,ECON5002_1 - Basic Econometrics
A412141000000000,ECON5012_1 - Financial Services
A412141000000000,ECON5024_1 - Monetary Pol/Role Cent Banks
A13792100000000,ACCFIN5242_1 - Financial Information Managemt
A111261000000000,ACCFIN5203_1 - Foundations of ICF
A131112000000000,MATHS2001_1 - Maths 2A
A131112000000000,STATS2002_1 - Statistics 2R
A131112000000000,MATHS2004_1 - Maths 2B
A131112000000000,MATHS2027_1 - MATHEMATICS 2P
A131112000000000,MATHS2032_1 - Maths 2C
A131112000000000,STATS2003_1 - Statistics 2S
A61261000000000,PHYS4003_1 - Physics 3: Class Test
A61261000000000,ENG5027_1 - Digital Signal Processing
A141413000000000,LAW5014_1 - Internat Capital Markets Law
A141413000000000,LAW5197_1 - Corporate Finance
A141413000000000,LAW5042_1 - International Financial Reg
A131312000000000,ECON5030_1 - Econ of Inequality/Deprivation
A131312000000000,ECON5008_1 - Fin Institutions/Market Dev CS
A210632000000000,ECON5002_1 - Basic Econometrics
A210632000000000,"ECON5009_1 - Fin Markets, Sec/Derivatives"
A111311000000000,COMPSCI5100_1 - Machine Learning & AI for DS
A111311000000000,COMPSCI5092_1 - Research Professional Skills M
A111311000000000,COMPSCI5089_1 - Data Science and Systems
A209971000000000,PUBPOL2010_1 - Social & Public Policy 2A
A195933000000000,TRS1006_1 - TRS1:Creation To Apocalypse
A195933000000000,THEATRE2001_1 - Thtre St 2:Clsscal To Mdrn
A134810000000000,ACCFIN5241_1 - Fin Info Mgt (HR)
A119012000000000,INFOST1001_1 - Digital Media & Info Studs 1A
A996751000000000,ENGLANG1001_1 - English Language&Linguistic 1A
A140114000000000,PSYCH4037_1 - Statistcl & Scientfc Models 3H
A140114000000000,PSYCH4036_1 - Social Psychology 3H
A140114000000000,PSYCH4006_1 - Human Development 3H
A610016000000000,NURSING1011_1 - Biomedical & Social Sciences 1
A351262000000000,ENG1063_1 - Engineering Mathematics 1 Pr1
A351262000000000,ENG1002_1 - Aerospace Engineering 1
A351262000000000,ENG1065_1 - Statics 1
A351262000000000,ENG1033_1 - Materials 1
A351262000000000,ENG1003_1 - Analogue Electronics 1
A345013000000000,ENG5096_1 - Advanced Manufacture
A345013000000000,ENG4098_1 - Microelec in Consumer Prods 4
A721430000000000,ENG1063_1 - Engineering Mathematics 1 Pr1
A721430000000000,ENG1065_1 - Statics 1
A721430000000000,ENG1033_1 - Materials 1
A721430000000000,ENG1003_1 - Analogue Electronics 1
A425381000000000,MGT4003_1 - Global Business
A137111000000000,PHIL2010_1 - Philosophy 2A: What am I?
A137111000000000,POLITIC2001_1 - Politics 2A: Hist of Pol Thght
A141381000000000,LAW1021_1 - Obligations 1A
A141381000000000,LAW1003_1 - Criminal Law and Evidence 1
A141381000000000,LAW1020_1 - Introduction to Legal Study
A137111000000000,LAW1001_1 - Business Law
A703111000000000,EDUC1033_1 - Theology in Education 1
A514513000000000,ENGLANG1001_1 - English Language&Linguistic 1A
A514513000000000,PHIL1010_1 - Philosophy 1A
A514513000000000,PSYCH1001_1 - Psychology 1A
A111362000000000,EDUC2111P_1 - Curriculum Enquiry 2A
A111362000000000,EDUC2060_1 - Theology In Education 2
A148286000000000,PHIL1010_1 - Philosophy 1A
A148286000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A110580000000000,EDUC1033_1 - Theology in Education 1
A912118000000000,EARTH1001_1 - Earth Science 1A
A431514000000000,MGT2012_1 - Operations Management
A431514000000000,POLITIC2001_1 - Politics 2A: Hist of Pol Thght
A431514000000000,LAW1001_1 - Business Law
A212421000000000,TRS1006_1 - TRS1:Creation To Apocalypse
A212421000000000,ENGLANG2004_1 - English Language&Linguistc 2A
A111512000000000,HIST1008_1 - Hist 1A Scotland's Millennium
A127130000000000,PHIL2010_1 - Philosophy 2A: What am I?
A127130000000000,PSYCH2010_1 - Psychology 2A Paper 1
A127130000000000,PSYCH2010_2 - Psychology 2A Paper 2
A127130000000000,INFOST1001_1 - Digital Media & Info Studs 1A
A710081000000000,HISTART1002_1 - History of Art 1A
A241529000000000,NURSING1011_1 - Biomedical & Social Sciences 1
A311136000000000,ECON4049_1 - Behavioural Econ: Theory & App
A311136000000000,ECON4072_1 - Economics of Poverty
A11151100000000,HIST2016_1 - History 2A: Soc Cult Hist
A311326000000000,ENG3059_1 - Aircraft Performance 3
A311326000000000,ENG3037_1 - Mechanics of Solids 3
A311326000000000,ENG3042_1 - Propulsion and Turbomach 3
A311326000000000,ENG3039_1 - Dynamics 3
A311326000000000,ENG3036_1 - Simulation of Eng Systems 3
A306110000000000,ECON4049_1 - Behavioural Econ: Theory & App
A306110000000000,"ECON4020_1 - Micro Anal: Cons,Pro&Gen Equi"
A306110000000000,ECON4003_1 - Econometrics 1
A414111000000000,MATHS2001_1 - Maths 2A
A414111000000000,MATHS2004_1 - Maths 2B
A121066000000000,CHEM1002_1 - Science Fundamentals 1X
A121066000000000,BIOL1001_1 - Biology 1A
A413232000000000,ENG2086_1 - Engineering Mathematics 2
A413232000000000,ENG2081_1 - Mechanics of Structures 2A
A413232000000000,ENG2085_1 - Fluid Mechanics 2
A413232000000000,ENG2045_1 - Power Electronics 2
A614316000000000,MATHS2001_1 - Maths 2A
A614316000000000,MATHS2004_1 - Maths 2B
A281621000000000,ENG5062_1 - Navigation Systems M
A281621000000000,ENG5314_1 - Control Sys Analysis & Des M
A281621000000000,ENG5082_1 - Space Flight Dynamics M
A281621000000000,ENG5013_1 - Flight Dynamics M
A281621000000000,ENG5091_1 - Physics of Fluids M
A281621000000000,ENG5076_1 - Simulation of Aero Systems
A591335000000000,ENG4025_1 - Finite Element Analysis 4
A591335000000000,ENG4173_1 - Renewable & Sustn Energy 4
A591335000000000,ENG4088_1 - Laser & Electro_Optic Systs 4
A392157000000000,ASTRO1003_1 - Exploring the Cosmos 1X
A513361000000000,POLITIC4162_1 - Intergroup Conflct & Rconcltn
A147880000000000,ECON4007_1 - Economics of Business 1
A147880000000000,ECON4078_1 - Financial Crises
A436321000000000,EARTH4089_1 - Hydrogeology
A515611000000000,LAW1028_1 - (CL) System and Method
A15562500000000,ACCFIN5241_1 - Fin Info Mgt (HR)
A615101000000000,PSYCH1001_1 - Psychology 1A
A51511600000000,MGT5182_1 - Intl Strategic Mgmt
A101230000000000,ECON1012_1 - Introductory Maths for Econ
A101230000000000,ECON2001_1 - Economics 2A
A101230000000000,MGT2012_1 - Operations Management
A351131000000000,ENG5027_1 - Digital Signal Processing
A351131000000000,ENG3043_1 - Real Time Computer Systems 3
A561521000000000,LAW1038_1 - Obligations 1A (FR)
A561521000000000,LAW1036_1 - Criminal Law & Evidence 1 (FR)
A561521000000000,LAW1033_1 - Legal Skills for Graduates
A313152000000000,ENG2086_1 - Engineering Mathematics 2
A313152000000000,ENG2081_1 - Mechanics of Structures 2A
A313152000000000,ENG2085_1 - Fluid Mechanics 2
A313152000000000,ENG2045_1 - Power Electronics 2
A117614000000000,EARTH2010_1 - Earth Science 2A
A117614000000000,GEOG2001_1 - Geography 2
A214015000000000,ENGLANG1001_1 - English Language&Linguistic 1A
A214015000000000,COMPLIT2001_1 - Comparative Literature 2A
A142722000000000,LAW1021_1 - Obligations 1A
A142722000000000,LAW1003_1 - Criminal Law and Evidence 1
A142722000000000,LAW1020_1 - Introduction to Legal Study
A131313000000000,BIOL4236_1 - Pharmacology 3A
A803943000000000,SOCIO2020_1 - Sociology 2A
A803943000000000,ACCFIN1006_1 - Intro to Mgmt Acc & Control
A291144000000000,SOCIO2020_1 - Sociology 2A
A291144000000000,ACCFIN1006_1 - Intro to Mgmt Acc & Control
A121501000000000,ENG4053_1 - Digital Signal Processing 4
A121501000000000,ENG4195_1 - Control Sys Analysis & Des 4
A121501000000000,ENG4191_1 - Signal Proc of Biosignatures 4
A612413000000000,PSYCH4036_1 - Social Psychology 3H
A161315000000000,MATHS1015_1 - Maths 1C
A161315000000000,COMPSCI1001_1 - Computing Science 1P Class Tst
A161315000000000,COMPSCI1006_1 - CS1F _ Computing Fundamentals
A161315000000000,ASTRO1003_1 - Exploring the Cosmos 1X
A714121000000000,EARTH2010_1 - Earth Science 2A
A714121000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A114032000000000,LAW1021_1 - Obligations 1A
A114032000000000,LAW1003_1 - Criminal Law and Evidence 1
A114032000000000,LAW1020_1 - Introduction to Legal Study
A156141000000000,STATS1002_1 - Statistics 1Y
A156141000000000,MATHS1015_1 - Maths 1C
A156141000000000,COMPSCI1001_1 - Computing Science 1P Class Tst
A156141000000000,COMPSCI1006_1 - CS1F _ Computing Fundamentals
A315261000000000,BIOL2040_1 - Cntemprary Issues in Biol 2Y
A315261000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A251331000000000,LAW1040_1 - (CL) System & Method for Grads
A871505000000000,LAW2006_1 - International Private Law
A411115000000000,MATHS1017_1 - Mathematics 1
A411115000000000,COMPSCI1016_1 - Computing Science _ 1CT
A111177000000000,MED1005_1 - MBChB 1 Written Paper 1
A14235100000000,THEATRE1001_1 - Theatre Studies 1:  Reading
A142502000000000,LAW2046_1 - Jurisprudence (Common Law_FR)
A142502000000000,LAW2048_1 - Law and Gov't (Common Law_FR)
A72414700000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A14152100000000,PHIL1010_1 - Philosophy 1A
A14152100000000,SOCIO1009_1 - Sociology 1A: Self & Society
A263141000000000,COMPSCI4014_1 - Interactive Systems (H)
A263141000000000,COMPSCI4009_1 - Algorithmics I (H)
A381912000000000,ACCFIN1004_1 - Financial Accounting 1
A381912000000000,MGT1005_1 - Introduction to Management
A381912000000000,ACCFIN1007_1 - Mgmt Acc:Bus Decision Emphasis
A114233000000000,ENG2086_1 - Engineering Mathematics 2
A114233000000000,ENG2081_1 - Mechanics of Structures 2A
A114233000000000,ENG2085_1 - Fluid Mechanics 2
A114233000000000,ENG2045_1 - Power Electronics 2
A110714000000000,ENG4195_1 - Control Sys Analysis & Des 4
A110714000000000,ENG4025_1 - Finite Element Analysis 4
A110714000000000,ENG4191_1 - Signal Proc of Biosignatures 4
A138130000000000,ACCFIN1004_1 - Financial Accounting 1
A138130000000000,MGT1005_1 - Introduction to Management
A138130000000000,ACCFIN1007_1 - Mgmt Acc:Bus Decision Emphasis
A15541400000000,BIOL4009_2 - Biochemistry 3A_Data Handling
A15541400000000,BIOL4009_1 - Biochemistry 3A_Essay
A683960000000000,GEOG1001_1 - Geography 1
A683960000000000,PUBPOL1010_1 - Social and Public Policy 1A
A371314000000000,ENG5027_1 - Digital Signal Processing
A371314000000000,ENG4098_1 - Microelec in Consumer Prods 4
A170113000000000,ACCFIN2018_1 - Statistical Analysis and Metho
A170113000000000,ACCFIN2003_1 - Financial Accounting 2
A170113000000000,LAW1001_1 - Business Law
A910770000000000,EARTH1001_1 - Earth Science 1A
A910770000000000,CHEM1002_1 - Science Fundamentals 1X
A910770000000000,GEOG1001_1 - Geography 1
A69125200000000,PSYCH4037_1 - Statistcl & Scientfc Models 3H
A69125200000000,PSYCH4036_1 - Social Psychology 3H
A69125200000000,PSYCH4006_1 - Human Development 3H
A142216000000000,MED4037_1 - Cancer Studies (intercal)
A142216000000000,MED4039_1 - Core Course (intercal)
A142216000000000,DENT3021_1 - Dental Stats (intercal)
A312201000000000,POLITIC4128_1 - Political Social Movements
A103631000000000,ENG4124_1 - Adv Steel & Concrete Design 4
A103631000000000,ENG4183_1 - Transportation Systems Eng 4
A103631000000000,ENG4025_1 - Finite Element Analysis 4
A103631000000000,ENG4173_1 - Renewable & Sustn Energy 4
A103631000000000,ENG4070_1 - Geotechnical Engineering 4
A141110000000000,ENG1063_1 - Engineering Mathematics 1 Pr1
A141110000000000,ENG1031_1 - Intro to Biomed Engineering 1
A141110000000000,ENG1065_1 - Statics 1
A141110000000000,ENG1033_1 - Materials 1
A141110000000000,ENG1003_1 - Analogue Electronics 1
A328966000000000,PHIL1010_1 - Philosophy 1A
A191216000000000,ENG2086_1 - Engineering Mathematics 2
A191216000000000,ENG2023_1 - Electrical Circuits 2
A191216000000000,ENG2020_1 - Digital Electronics 2
A191216000000000,ENG2045_1 - Power Electronics 2
A387413000000000,LAW2007_1 - Jurisprudence
A387413000000000,LAW2011_1 - Property Law
A387413000000000,LAW2010_1 - Law and Government
A141182000000000,MED1005_1 - MBChB 1 Written Paper 1
A810141000000000,ECON1012_1 - Introductory Maths for Econ
A810141000000000,ECON2001_1 - Economics 2A
A810141000000000,MGT2012_1 - Operations Management
A810141000000000,ASTRO1003_1 - Exploring the Cosmos 1X
A712121000000000,ENG2086_1 - Engineering Mathematics 2
A712121000000000,ENG2081_1 - Mechanics of Structures 2A
A712121000000000,ENG2085_1 - Fluid Mechanics 2
A15107100000000,EDUC1033_1 - Theology in Education 1
A821071000000000,TRS1006_1 - TRS1:Creation To Apocalypse
A821071000000000,PSYCH1001_1 - Psychology 1A
A821071000000000,THEATRE1001_1 - Theatre Studies 1:  Reading
A214010000000000,ENG3037_1 - Mechanics of Solids 3
A214010000000000,ENG4025_1 - Finite Element Analysis 4
A214010000000000,ENG3039_1 - Dynamics 3
A214010000000000,ENG3036_1 - Simulation of Eng Systems 3
A415138000000000,MATHS1017_1 - Mathematics 1
A415138000000000,ASTRO1001_1 - Astronomy 1
A13212100000000,ENGLANG1001_1 - English Language&Linguistic 1A
A201232000000000,BIOL4137_1 - Zoology 3A
A136514000000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A138915000000000,MGT4003_1 - Global Business
A314123000000000,ACCFIN4008_1 - Adv Theory & Practice Taxation
A511109000000000,PSYCH2010_1 - Psychology 2A Paper 1
A511109000000000,PSYCH2010_2 - Psychology 2A Paper 2
A511109000000000,ASTRO1003_1 - Exploring the Cosmos 1X
A511109000000000,BIOL1001_1 - Biology 1A
A313111000000000,ECON1001_1 - Economics 1A
A313111000000000,GEOG1001_1 - Geography 1
A141291000000000,MED4036_1 - Clin Neuroscience (intercal)
A141291000000000,MED4039_1 - Core Course (intercal)
A141291000000000,MED4048_1 - Statistics (intercalated)
A151261000000000,ENG3059_1 - Aircraft Performance 3
A151261000000000,ENG3042_1 - Propulsion and Turbomach 3
A151261000000000,ENG3081_1 - Aircraft Structures and Mat 3
A151261000000000,ENG3039_1 - Dynamics 3
A151261000000000,ENG3036_1 - Simulation of Eng Systems 3
A910830000000000,GEOG2001_1 - Geography 2
A910830000000000,PUBPOL2010_1 - Social & Public Policy 2A
A414112000000000,EARTH1001_1 - Earth Science 1A
A414112000000000,PHIL2010_1 - Philosophy 2A: What am I?
A414112000000000,GEOG2001_1 - Geography 2
A136021000000000,EARTH2010_1 - Earth Science 2A
A136021000000000,GEOG2001_1 - Geography 2
A914116000000000,MED2006_1 - MBChB 2 Written Paper 1
A81091400000000,ECON4011_1 - Environmental Economics
A202662000000000,PHYS4031_1 - Physics 3: Class Test
A202662000000000,PHYS4011_1 - Physics 3: Class Test
A661612000000000,PHYS4031_1 - Physics 3: Class Test
A661612000000000,PHYS4011_1 - Physics 3: Class Test
A399993000000000,EARTH1001_1 - Earth Science 1A
A399993000000000,GEOG1001_1 - Geography 1
A399993000000000,ASTRO1003_1 - Exploring the Cosmos 1X
A101411000000000,"ECON4020_1 - Micro Anal: Cons,Pro&Gen Equi"
A101411000000000,ECON4003_1 - Econometrics 1
A501270000000000,MATHS1017_1 - Mathematics 1
A501270000000000,EARTH1001_1 - Earth Science 1A
A501270000000000,PSYCH1001_1 - Psychology 1A
A810115000000000,ENG5027_1 - Digital Signal Processing
A810115000000000,ENG5092_1 - VLSI Design M
A810115000000000,ENG5049_1 - Lasers
A761501000000000,ECON5021_1 - Microeconomics with App in Fin
A761501000000000,ECON5002_1 - Basic Econometrics
A761501000000000,ECON5024_1 - Monetary Pol/Role Cent Banks
A493151000000000,PSYCH5033_1 - Social Psychology (PGT Conv)
A493151000000000,PSYCH5067_1 - Human Development PGT Conv
A151514000000000,ENG5027_1 - Digital Signal Processing
A151514000000000,ENG5022_1 - Control M
A151514000000000,ENG5092_1 - VLSI Design M
A51204700000000,ECON5002_1 - Basic Econometrics
A51204700000000,ACCFIN5205_1 - Corporate Fin
A51204700000000,ECON5024_1 - Monetary Pol/Role Cent Banks
A411449000000000,BUS5002_1 - Financial Information&Analysis
A314414000000000,ENG3046_1 - Structural Design 3
A11204000000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A412241000000000,ECON5020_1 - Mathematical Finance
A412241000000000,ECON5002_1 - Basic Econometrics
A13130600000000,ECON1001_1 - Economics 1A
A407141000000000,ECON5021_1 - Microeconomics with App in Fin
A407141000000000,ACCFIN5205_1 - Corporate Fin
A407141000000000,ECON5024_1 - Monetary Pol/Role Cent Banks
A26937800000000,ECON5030_1 - Econ of Inequality/Deprivation
A26937800000000,ECON5032_1 - Theory & Principles Of Sustain
A26937800000000,ECON5008_1 - Fin Institutions/Market Dev CS
A527410000000000,ECON5020_1 - Mathematical Finance
A527410000000000,ECON5012_1 - Financial Services
A527410000000000,"ECON5009_1 - Fin Markets, Sec/Derivatives"
A135913000000000,LAW5039_1 - Adv Intro to Intl Criminal Law
A135913000000000,LAW5026_1 - Foundations Of Int Law
A872151000000000,PSYCH5033_1 - Social Psychology (PGT Conv)
A872151000000000,EDUC5842_1 - DevPsych(PGT Conv)
A510881000000000,MATHS1015_1 - Maths 1C
A510881000000000,COMPSCI2003_1 - Algorithmic Foundations 2
A510881000000000,COMPSCI2001_1 - Java Programming 2
A510881000000000,COMPSCI2024_1 - Networks & Op Systems Ess 2
A713413000000000,ENG2086_1 - Engineering Mathematics 2
A713413000000000,ENG2081_1 - Mechanics of Structures 2A
A713413000000000,ENG2085_1 - Fluid Mechanics 2
A713413000000000,ENG2045_1 - Power Electronics 2
A121411000000000,PSYCH5033_1 - Social Psychology (PGT Conv)
A121411000000000,EDUC5842_1 - DevPsych(PGT Conv)
A15141300000000,POLITIC2001_1 - Politics 2A: Hist of Pol Thght
A15141300000000,PSYCH1001_1 - Psychology 1A
A15141300000000,SOCIO2020_1 - Sociology 2A
A471351000000000,POLITIC2001_1 - Politics 2A: Hist of Pol Thght
A471351000000000,SOCIO2020_1 - Sociology 2A
A471351000000000,PUBPOL1010_1 - Social and Public Policy 1A
A132884000000000,ACCFIN5242_1 - Financial Information Managemt
A536431000000000,LAW5037_1 - International Competition Law
A151115000000000,"ECON4020_1 - Micro Anal: Cons,Pro&Gen Equi"
A536431000000000,LAW5040_1 - International Trade Law
A536431000000000,LAW5034_1 - IP Law and the Market
A151115000000000,ECON4003_1 - Econometrics 1
A480160000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A480160000000000,PUBPOL1010_1 - Social and Public Policy 1A
A12719300000000,ACCFIN5045_1 - International Corporate Gov
A12719300000000,ACCFIN5203_1 - Foundations of ICF
A597121000000000,COMPSCI4038_1 - Prof Skills & Issues (H)
A737135000000000,CHEM1002_1 - Science Fundamentals 1X
A737135000000000,PSYCH1001_1 - Psychology 1A
A737135000000000,BIOL1001_1 - Biology 1A
A121511000000000,POLITIC4013_1 - Latin American Politics
A121511000000000,SPS4001_1 - The Scottish Enlightenment
A133015000000000,ENG3037_1 - Mechanics of Solids 3
A133015000000000,ENG4025_1 - Finite Element Analysis 4
A133015000000000,ENG3039_1 - Dynamics 3
A133015000000000,ENG3036_1 - Simulation of Eng Systems 3
A398141000000000,ECON4012_1 - Fin. Mkts. & Asset Pricing
A398141000000000,ECON4007_1 - Economics of Business 1
A381110000000000,COMPLIT1001_1 - Comparative Literature 1A
A381110000000000,HIST1008_1 - Hist 1A Scotland's Millennium
A381110000000000,PSYCH1001_1 - Psychology 1A
A333451000000000,PUBPOL2010_1 - Social & Public Policy 2A
A333451000000000,ESH2001_1 - ESH 2A
A251114000000000,ECON4049_1 - Behavioural Econ: Theory & App
A121113000000000,PSYCH1001_1 - Psychology 1A
A121113000000000,ENGLANG2004_1 - English Language&Linguistc 2A
A371015000000000,ENGLANG1001_1 - English Language&Linguistic 1A
A371015000000000,COMPLIT2001_1 - Comparative Literature 2A
A713762000000000,CELTCIV2001_1 - Celtic Civilisation 2A
A713762000000000,ARCH2004_1 - Arch 2A: 20 Thngs Chgd World
A14714100000000,LAW1021_1 - Obligations 1A
A14714100000000,LAW1003_1 - Criminal Law and Evidence 1
A14714100000000,LAW1020_1 - Introduction to Legal Study
A286981000000000,CELTCIV1001_1 - Celtic Civilisation 1A
A286981000000000,PHIL1010_1 - Philosophy 1A
A286981000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A583509000000000,MED2006_1 - MBChB 2 Written Paper 1
A158102000000000,CHEM1001_1 - Chemistry 1
A158102000000000,BIOL1001_1 - Biology 1A
A151013000000000,EARTH2010_1 - Earth Science 2A
A151013000000000,GEOG2001_1 - Geography 2
A413011000000000,MATHS1015_1 - Maths 1C
A413011000000000,CHEM1001_1 - Chemistry 1
A413011000000000,BIOL1001_1 - Biology 1A
A151406000000000,LAW1021_1 - Obligations 1A
A151406000000000,LAW1003_1 - Criminal Law and Evidence 1
A151406000000000,LAW1020_1 - Introduction to Legal Study
A154141000000000,BIOL2039_1 - Fundamental Topics in Biol 2X
A281530000000000,SOCIO1009_1 - Sociology 1A: Self & Society
A9125150000000,CHEM1002_1 - Science Fundamentals 1X
A9125150000000,BIOL1001_1 - Biology 1A
A111214000000000,MATHS1017_1 - Mathematics 1
A111214000000000,COMPSCI1001_1 - Computing Science 1P Class Tst
A111214000000000,COMPSCI1006_1 - CS1F _ Computing Fundamentals
A101112000000000,LAW1021_1 - Obligations 1A
A101112000000000,LAW1003_1 - Criminal Law and Evidence 1
A101112000000000,LAW1020_1 - Introduction to Legal Study
A99015100000000,ECON1012_1 - Introductory Maths for Econ
A99015100000000,ECON2001_1 - Economics 2A
A99015100000000,ACCFIN1016_1 - Introduction to Fin Inv & Inst
A369911000000000,HISTART1002_1 - History of Art 1A
A400122000000000,MGT4003_1 - Global Business
A131012000000000,ENG4124_1 - Adv Steel & Concrete Design 4
A131012000000000,ENG4183_1 - Transportation Systems Eng 4
A131012000000000,ENG4025_1 - Finite Element Analysis 4
A131012000000000,ENG4173_1 - Renewable & Sustn Energy 4
A131012000000000,ENG4070_1 - Geotechnical Engineering 4
A141561000000000,PUBPOL2010_1 - Social & Public Policy 2A
A270110000000000,ENG4053_1 - Digital Signal Processing 4
A577711000000000,CHEM1002_1 - Science Fundamentals 1X
A577711000000000,ARCH1001_1 - Arch 1A: Arch of Scotland
A577711000000000,BIOL1001_1 - Biology 1A
A103157000000000,ENG3059_1 - Aircraft Performance 3
A103157000000000,ENG3042_1 - Propulsion and Turbomach 3
A103157000000000,ENG3081_1 - Aircraft Structures and Mat 3
A103157000000000,ENG3039_1 - Dynamics 3
